Id,CompanyReservationId,PersonId,ConferenceDayId,Paid,ReservationDate
5713,122,10,61,0,2023-9-28
5714,122,8,61,0,2023-10-18
5715,123,21,62,0,2024-10-21
5716,123,3,62,0,2024-11-1
5717,123,17,62,0,2024-10-5
5718,123,26,62,0,2024-11-3
5719,123,10,62,0,2024-10-20
5720,124,29,62,0,2024-10-3
5721,124,27,62,0,2024-11-3
5722,124,16,62,0,2024-10-23
5723,124,29,62,0,2024-10-7
5724,124,1,62,0,2024-11-5
5725,124,2,62,0,2024-10-5
5726,124,15,62,0,2024-10-12
5727,124,7,62,0,2024-10-8
5728,124,6,62,0,2024-10-9
5729,124,21,62,0,2024-10-1
5730,124,28,62,0,2024-10-29
5731,124,9,62,0,2024-10-15
5732,124,14,62,0,2024-10-5
5733,124,25,62,0,2024-9-28
5734,124,18,62,0,2024-10-23
5735,124,13,62,0,2024-10-26
5736,124,19,62,0,2024-11-2
5737,124,26,62,0,2024-11-1
5738,124,2,62,0,2024-10-12
5739,124,2,62,0,2024-10-22
5740,124,19,62,0,2024-10-9
5741,124,8,62,0,2024-10-10
5742,124,10,62,0,2024-10-22
5743,124,4,62,0,2024-10-9
5744,124,1,62,0,2024-10-8
5745,124,17,62,0,2024-10-1
5746,124,23,62,0,2024-10-25
5747,124,9,62,0,2024-10-9
5748,124,9,62,0,2024-9-28
5749,124,14,62,0,2024-10-7
5750,124,13,62,0,2024-10-17
5751,124,28,62,0,2024-10-3
5752,124,21,62,0,2024-11-3
5753,124,4,62,0,2024-11-3
5754,124,11,62,0,2024-10-24
5755,124,5,62,0,2024-10-7
5756,124,17,62,0,2024-10-12
5757,124,25,62,0,2024-10-5
5758,124,10,62,0,2024-11-1
5759,124,20,62,0,2024-10-16
5760,124,13,62,0,2024-10-15
5761,124,5,62,0,2024-10-14
5762,124,14,62,0,2024-10-19
5763,124,28,62,0,2024-11-5
5764,124,9,62,0,2024-10-16
5765,124,16,62,0,2024-10-3
5766,124,16,62,0,2024-10-26
5767,124,27,62,0,2024-10-5
5768,124,20,62,0,2024-10-26
5769,124,4,62,0,2024-11-3
5770,124,7,62,0,2024-10-4
5771,124,22,62,0,2024-11-6
5772,124,3,62,0,2024-11-2
5773,124,14,62,0,2024-11-3
5774,124,19,62,0,2024-10-2
5775,124,8,62,0,2024-10-21
5776,124,14,62,0,2024-10-4
5777,124,12,62,0,2024-10-8
5778,124,3,62,0,2024-10-6
5779,124,6,62,0,2024-11-7
5780,124,14,62,0,2024-10-11
5781,124,9,62,0,2024-10-29
5782,124,7,62,0,2024-10-29
5783,124,19,62,0,2024-11-6
5784,124,14,62,0,2024-10-7
5785,124,13,62,0,2024-11-2
5786,124,14,62,0,2024-10-20
5787,124,1,62,0,2024-11-2
5788,124,29,62,0,2024-10-27
5789,125,14,63,0,2024-11-8
5790,126,13,63,0,2024-10-10
5791,126,28,63,0,2024-10-28
5792,126,4,63,0,2024-10-24
5793,126,26,63,0,2024-10-22
5794,126,28,63,0,2024-11-7
5795,126,1,63,0,2024-10-11
5796,126,8,63,0,2024-10-16
5797,126,14,63,0,2024-11-1
5798,126,11,63,0,2024-10-20
5799,126,11,63,0,2024-10-17
5800,126,20,63,0,2024-10-2
5801,126,4,63,0,2024-10-10
5802,126,26,63,0,2024-10-21
5803,126,14,63,0,2024-10-22
5804,126,4,63,0,2024-10-3
5805,126,3,63,0,2024-10-21
5806,126,17,63,0,2024-10-3
5807,126,20,63,0,2024-10-9
5808,126,5,63,0,2024-10-6
5809,126,3,63,0,2024-10-12
5810,126,24,63,0,2024-10-10
5811,126,19,63,0,2024-11-2
5812,126,24,63,0,2024-10-10
5813,126,27,63,0,2024-10-29
5814,126,12,63,0,2024-10-30
5815,126,4,63,0,2024-10-6
5816,126,15,63,0,2024-10-23
5817,126,23,63,0,2024-10-31
5818,126,25,63,0,2024-10-19
5819,126,1,63,0,2024-10-6
5820,126,29,63,0,2024-10-31
5821,126,16,63,0,2024-10-25
5822,126,17,63,0,2024-10-10
5823,126,19,63,0,2024-10-11
5824,126,21,63,0,2024-11-3
5825,126,10,63,0,2024-10-29
5826,126,3,63,0,2024-10-3
5827,126,28,63,0,2024-10-20
5828,126,20,63,0,2024-10-27
5829,126,19,63,0,2024-10-2
5830,126,24,63,0,2024-9-29
5831,126,14,63,0,2024-10-14
5832,126,8,63,0,2024-10-14
5833,126,23,63,0,2024-10-26
5834,126,8,63,0,2024-11-8
5835,126,25,63,0,2024-11-8
5836,127,3,64,0,2024-10-27
5837,127,15,64,0,2024-11-5
5838,127,5,64,0,2024-10-19
5839,127,15,64,0,2024-10-15
5840,127,20,64,0,2024-10-6
5841,127,27,64,0,2024-10-24
5842,127,26,64,0,2024-11-3
5843,127,28,64,0,2024-11-6
5844,127,5,64,0,2024-11-3
5845,127,22,64,0,2024-10-3
5846,127,15,64,0,2024-10-10
5847,127,25,64,0,2024-11-9
5848,127,27,64,0,2024-10-6
5849,127,9,64,0,2024-10-10
5850,127,1,64,0,2024-10-16
5851,127,29,64,0,2024-11-3
5852,127,1,64,0,2024-10-6
5853,127,21,64,0,2024-10-26
5854,127,6,64,0,2024-10-24
5855,127,2,64,0,2024-10-1
5856,127,26,64,0,2024-10-28
5857,127,29,64,0,2024-11-8
5858,127,22,64,0,2024-10-24
5859,127,22,64,0,2024-10-27
5860,127,24,64,0,2024-10-13
5861,127,27,64,0,2024-11-2
5862,127,1,64,0,2024-10-7
5863,127,19,64,0,2024-10-28
5864,127,22,64,0,2024-10-28
5865,127,23,64,0,2024-10-8
5866,127,15,64,0,2024-10-17
5867,127,25,64,0,2024-10-6
5868,127,15,64,0,2024-9-30
5869,127,17,64,0,2024-10-2
5870,127,19,64,0,2024-9-30
5871,127,19,64,0,2024-10-3
5872,127,25,64,0,2024-10-24
5873,127,10,64,0,2024-11-6
5874,127,24,64,0,2024-11-2
5875,128,16,64,0,2024-10-12
5876,128,3,64,0,2024-10-2
5877,128,5,64,0,2024-10-27
5878,128,8,64,0,2024-11-4
5879,128,1,64,0,2024-10-26
5880,128,25,64,0,2024-10-29
5881,128,5,64,0,2024-10-22
5882,128,11,64,0,2024-10-16
5883,128,9,64,0,2024-10-30
5884,128,27,64,0,2024-10-5
5885,128,6,64,0,2024-11-6
5886,128,17,64,0,2024-10-31
5887,128,21,64,0,2024-10-19
5888,128,16,64,0,2024-10-25
5889,128,6,64,0,2024-10-22
5890,128,25,64,0,2024-11-2
5891,128,27,64,0,2024-10-15
5892,128,15,64,0,2024-10-23
5893,128,8,64,0,2024-10-8
5894,128,17,64,0,2024-10-3
5895,128,12,64,0,2024-10-10
5896,128,13,64,0,2024-11-2
5897,128,2,64,0,2024-10-24
5898,128,21,64,0,2024-10-20
5899,128,21,64,0,2024-10-3
5900,128,20,64,0,2024-11-9
5901,128,10,64,0,2024-11-7
5902,128,24,64,0,2024-9-30
5903,128,1,64,0,2024-10-18
5904,128,29,64,0,2024-10-5
5905,128,10,64,0,2024-10-6
5906,128,16,64,0,2024-10-14
5907,128,29,64,0,2024-10-25
5908,128,17,64,0,2024-10-22
5909,128,16,64,0,2024-10-20
5910,128,28,64,0,2024-10-19
5911,128,8,64,0,2024-10-19
5912,128,26,64,0,2024-10-22
5913,128,9,64,0,2024-10-17
5914,128,6,64,0,2024-10-20
5915,128,16,64,0,2024-10-22
5916,128,19,64,0,2024-10-21
5917,128,29,64,0,2024-10-23
5918,128,1,64,0,2024-10-29
5919,128,28,64,0,2024-11-1
5920,128,17,64,0,2024-11-3
5921,128,4,64,0,2024-11-3
5922,128,28,64,0,2024-10-27
5923,128,4,64,0,2024-10-28
5924,128,23,64,0,2024-10-30
5925,128,15,64,0,2024-10-8
5926,128,21,64,0,2024-10-7
5927,128,1,64,0,2024-10-4
5928,128,18,64,0,2024-10-27
5929,128,13,64,0,2024-10-13
5930,128,15,64,0,2024-10-7
5931,128,21,64,0,2024-10-8
5932,128,26,64,0,2024-11-7
5933,128,25,64,0,2024-10-5
5934,128,27,64,0,2024-10-10
5935,128,22,64,0,2024-10-19
5936,128,21,64,0,2024-10-15
5937,128,23,64,0,2024-10-1
5938,128,5,64,0,2024-11-2
5939,129,20,65,0,2024-10-23
5940,129,3,65,0,2024-10-24
5941,129,7,65,0,2024-10-1
5942,129,16,65,0,2024-10-13
5943,129,11,65,0,2024-10-16
5944,129,24,65,0,2024-11-5
5945,129,8,65,0,2024-11-7
5946,129,28,65,0,2024-10-28
5947,129,29,65,0,2024-10-17
5948,129,10,65,0,2024-11-5
5949,129,5,65,0,2024-11-4
5950,129,22,65,0,2024-10-17
5951,129,7,65,0,2024-10-16
5952,129,14,65,0,2024-10-22
5953,129,26,65,0,2024-10-14
5954,129,27,65,0,2024-10-8
5955,129,17,65,0,2024-11-2
5956,129,19,65,0,2024-11-1
5957,129,19,65,0,2024-10-6
5958,129,13,65,0,2024-10-18
5959,129,20,65,0,2024-10-16
5960,129,8,65,0,2024-10-9
5961,129,27,65,0,2024-10-21
5962,129,5,65,0,2024-10-4
5963,129,13,65,0,2024-10-16
5964,129,16,65,0,2024-10-21
5965,129,28,65,0,2024-10-31
5966,129,1,65,0,2024-10-27
5967,129,19,65,0,2024-10-26
5968,129,5,65,0,2024-10-24
5969,129,22,65,0,2024-10-19
5970,129,22,65,0,2024-11-8
5971,129,26,65,0,2024-10-25
5972,129,2,65,0,2024-11-9
5973,129,2,65,0,2024-10-27
5974,129,12,65,0,2024-10-8
5975,129,8,65,0,2024-10-22
5976,129,11,65,0,2024-10-3
5977,129,26,65,0,2024-10-19
5978,129,16,65,0,2024-10-25
5979,129,4,65,0,2024-10-18
5980,129,13,65,0,2024-11-3
5981,129,2,65,0,2024-10-12
5982,129,16,65,0,2024-10-13
5983,129,26,65,0,2024-10-11
5984,129,14,65,0,2024-10-27
5985,129,17,65,0,2024-10-20
5986,129,26,65,0,2024-10-23
5987,129,24,65,0,2024-11-10
5988,130,19,65,0,2024-10-15
5989,130,19,65,0,2024-10-7
5990,130,29,65,0,2024-11-10
5991,130,12,65,0,2024-10-23
5992,130,8,65,0,2024-10-21
5993,130,23,65,0,2024-10-11
5994,130,15,65,0,2024-10-14
5995,130,12,65,0,2024-11-2
5996,130,17,65,0,2024-10-24
5997,130,17,65,0,2024-10-25
5998,130,22,65,0,2024-11-10
5999,130,25,65,0,2024-11-9
6000,130,24,65,0,2024-11-3
6001,130,15,65,0,2024-11-1
6002,130,25,65,0,2024-10-25
6003,130,6,65,0,2024-11-3
6004,130,1,65,0,2024-10-6
6005,130,6,65,0,2024-10-4
6006,130,21,65,0,2024-10-3
6007,130,5,65,0,2024-11-10
6008,130,10,65,0,2024-11-6
6009,130,5,65,0,2024-10-8
6010,130,26,65,0,2024-10-30
6011,130,5,65,0,2024-10-28
6012,130,27,65,0,2024-10-16
6013,130,14,65,0,2024-10-30
6014,130,9,65,0,2024-10-15
6015,130,16,65,0,2024-10-23
6016,130,9,65,0,2024-11-4
6017,130,9,65,0,2024-10-14
6018,130,26,65,0,2024-10-23
6019,130,20,65,0,2024-11-10
6020,130,14,65,0,2024-10-10
6021,130,14,65,0,2024-10-1
6022,130,10,65,0,2024-10-18
6023,130,26,65,0,2024-10-31
6024,130,1,65,0,2024-10-6
6025,130,16,65,0,2024-10-18
6026,130,17,65,0,2024-11-7
6027,130,14,65,0,2024-11-7
6028,130,11,65,0,2024-10-30
6029,130,11,65,0,2024-10-14
6030,130,14,65,0,2024-10-29
6031,130,5,65,0,2024-11-3
6032,130,6,65,0,2024-10-4
6033,130,11,65,0,2024-10-15
6034,130,1,65,0,2024-10-9
6035,130,24,65,0,2024-11-7
6036,130,2,65,0,2024-10-9
6037,130,24,65,0,2024-10-3
6038,130,2,65,0,2024-10-11
6039,130,13,65,0,2024-10-18
6040,130,21,65,0,2024-10-10
6041,130,9,65,0,2024-10-26
6042,130,8,65,0,2024-11-5
6043,130,18,65,0,2024-10-6
6044,130,6,65,0,2024-10-10
6045,130,28,65,0,2024-10-16
6046,130,17,65,0,2024-11-2
6047,130,15,65,0,2024-10-17
6048,130,26,65,0,2024-10-22
6049,130,10,65,0,2024-10-31
6050,130,12,65,0,2024-10-23
6051,130,28,65,0,2024-10-8
6052,130,16,65,0,2024-11-7
6053,130,13,65,0,2024-10-23
6054,130,25,65,0,2024-11-2
6055,130,6,65,0,2024-10-30
6056,130,20,65,0,2024-10-25
6057,130,22,65,0,2024-11-3
6058,130,29,65,0,2024-10-24
6059,130,15,65,0,2024-10-14
6060,130,26,65,0,2024-10-1
6061,130,27,65,0,2024-10-19
6062,130,3,65,0,2024-11-9
6063,130,21,65,0,2024-10-7
6064,130,16,65,0,2024-11-4
6065,130,8,65,0,2024-10-8
6066,130,14,65,0,2024-10-17
6067,130,16,65,0,2024-10-14
6068,130,6,65,0,2024-10-19
6069,130,15,65,0,2024-10-17
6070,130,19,65,0,2024-10-16
6071,130,14,65,0,2024-10-29
6072,130,28,65,0,2024-10-18
6073,130,19,65,0,2024-10-21
6074,130,28,65,0,2024-11-9
6075,130,12,65,0,2024-11-7
6076,130,4,65,0,2024-11-7
6077,130,19,65,0,2024-10-14
6078,130,15,65,0,2024-10-12
6079,130,4,65,0,2024-11-2
6080,130,4,65,0,2024-11-4
6081,130,9,65,0,2024-11-8
6082,130,17,65,0,2024-10-14
6083,130,18,65,0,2024-11-9
6084,130,3,65,0,2024-10-30
6085,131,24,66,0,2021-10-26
6086,131,20,66,0,2021-10-22
6087,131,27,66,0,2021-11-10
6088,131,4,66,0,2021-10-12
6089,131,17,66,0,2021-10-22
6090,131,19,66,0,2021-10-14
6091,131,10,66,0,2021-11-10
6092,131,18,66,0,2021-11-18
6093,131,28,66,0,2021-11-19
6094,131,19,66,0,2021-10-23
6095,131,15,66,0,2021-10-31
6096,131,7,66,0,2021-11-16
6097,131,7,66,0,2021-10-13
6098,131,8,66,0,2021-10-18
6099,131,18,66,0,2021-10-10
6100,131,24,66,0,2021-11-15
6101,131,20,66,0,2021-11-7
6102,131,8,66,0,2021-11-17
6103,131,23,66,0,2021-10-28
6104,131,7,66,0,2021-11-1
6105,131,17,66,0,2021-10-12
6106,131,16,66,0,2021-11-3
6107,131,6,66,0,2021-10-17
6108,131,20,66,0,2021-11-13
6109,131,13,66,0,2021-10-20
6110,131,1,66,0,2021-11-8
6111,131,24,66,0,2021-10-21
6112,131,25,66,0,2021-10-13
6113,131,4,66,0,2021-10-15
6114,131,24,66,0,2021-10-19
6115,131,11,66,0,2021-11-8
6116,131,8,66,0,2021-11-15
6117,131,6,66,0,2021-10-24
6118,131,24,66,0,2021-11-19
6119,131,4,66,0,2021-11-2
6120,131,23,66,0,2021-10-23
6121,131,2,66,0,2021-11-9
6122,131,29,66,0,2021-10-26
6123,131,8,66,0,2021-10-22
6124,131,16,66,0,2021-10-22
6125,131,1,66,0,2021-11-4
6126,131,29,66,0,2021-10-25
6127,131,21,66,0,2021-10-20
6128,131,15,66,0,2021-11-14
6129,131,8,66,0,2021-10-25
6130,131,11,66,0,2021-10-16
6131,131,6,66,0,2021-11-10
6132,131,7,66,0,2021-10-30
6133,131,26,66,0,2021-11-3
6134,131,7,66,0,2021-11-7
6135,131,23,66,0,2021-10-21
6136,131,13,66,0,2021-11-9
6137,131,15,66,0,2021-11-12
6138,131,18,66,0,2021-10-25
6139,131,10,66,0,2021-11-17
6140,131,15,66,0,2021-10-27
6141,131,10,66,0,2021-11-6
6142,131,14,66,0,2021-11-4
6143,131,21,66,0,2021-11-6
6144,131,2,66,0,2021-10-19
6145,131,13,66,0,2021-11-19
6146,131,23,66,0,2021-11-8
6147,131,24,66,0,2021-10-13
6148,131,20,66,0,2021-11-17
6149,131,22,66,0,2021-11-6
6150,131,15,66,0,2021-10-22
6151,131,13,66,0,2021-11-3
6152,131,22,66,0,2021-11-2
6153,131,6,66,0,2021-10-29
6154,131,27,66,0,2021-10-13
6155,131,3,66,0,2021-10-14
6156,131,5,66,0,2021-11-12
6157,131,5,66,0,2021-10-26
6158,131,5,66,0,2021-10-13
6159,131,12,66,0,2021-11-11
6160,131,10,66,0,2021-10-30
6161,131,17,66,0,2021-10-22
6162,131,28,66,0,2021-10-30
6163,131,1,66,0,2021-10-18
6164,131,4,66,0,2021-10-18
6165,131,15,66,0,2021-11-16
6166,131,14,66,0,2021-11-13
6167,131,16,66,0,2021-11-8
6168,131,11,66,0,2021-11-2
6169,131,4,66,0,2021-11-14
6170,131,28,66,0,2021-11-13
6171,131,8,66,0,2021-11-2
6172,131,18,66,0,2021-10-11
6173,131,8,66,0,2021-10-10
6174,131,26,66,0,2021-10-15
6175,131,19,66,0,2021-11-2
6176,131,23,66,0,2021-10-21
6177,131,9,66,0,2021-10-11
6178,131,19,66,0,2021-10-22
6179,131,8,66,0,2021-10-21
6180,132,3,66,0,2021-10-27
6181,132,14,66,0,2021-10-26
6182,132,26,66,0,2021-11-7
6183,133,10,67,0,2021-11-8
6184,133,7,67,0,2021-10-26
6185,133,28,67,0,2021-10-27
6186,133,23,67,0,2021-11-9
6187,133,14,67,0,2021-11-1
6188,133,7,67,0,2021-10-15
6189,133,14,67,0,2021-11-16
6190,133,25,67,0,2021-10-24
6191,133,12,67,0,2021-11-9
6192,133,17,67,0,2021-11-3
6193,133,2,67,0,2021-10-31
6194,133,26,67,0,2021-10-31
6195,133,9,67,0,2021-11-16
6196,133,26,67,0,2021-10-30
6197,133,20,67,0,2021-10-24
6198,133,25,67,0,2021-10-23
6199,133,7,67,0,2021-10-27
6200,133,10,67,0,2021-10-31
6201,133,5,67,0,2021-11-17
6202,133,26,67,0,2021-10-20
6203,133,18,67,0,2021-11-10
6204,133,21,67,0,2021-10-27
6205,133,28,67,0,2021-10-26
6206,133,26,67,0,2021-11-6
6207,134,18,67,0,2021-10-15
6208,134,3,67,0,2021-11-20
6209,134,14,67,0,2021-10-21
6210,134,16,67,0,2021-10-27
6211,134,9,67,0,2021-10-18
6212,134,11,67,0,2021-11-11
6213,134,19,67,0,2021-10-16
6214,134,12,67,0,2021-10-21
6215,134,3,67,0,2021-11-17
6216,134,22,67,0,2021-11-7
6217,134,10,67,0,2021-11-19
6218,134,7,67,0,2021-11-10
6219,135,25,68,0,2021-10-19
6220,135,20,68,0,2021-11-16
6221,135,17,68,0,2021-11-4
6222,135,12,68,0,2021-10-22
6223,135,24,68,0,2021-10-22
6224,135,19,68,0,2021-11-7
6225,135,9,68,0,2021-11-6
6226,135,24,68,0,2021-10-20
6227,136,1,68,0,2021-10-15
6228,136,23,68,0,2021-11-11
6229,136,13,68,0,2021-11-8
6230,136,10,68,0,2021-11-7
6231,136,18,68,0,2021-10-26
6232,136,25,68,0,2021-10-30
6233,136,11,68,0,2021-11-2
6234,136,29,68,0,2021-10-29
6235,136,3,68,0,2021-10-17
6236,136,18,68,0,2021-11-5
6237,136,13,68,0,2021-10-23
6238,136,6,68,0,2021-10-31
6239,136,17,68,0,2021-11-4
6240,136,9,68,0,2021-10-13
6241,136,12,68,0,2021-11-10
6242,136,12,68,0,2021-10-27
6243,136,5,68,0,2021-11-5
6244,136,25,68,0,2021-10-17
6245,136,2,68,0,2021-11-3
6246,136,4,68,0,2021-10-23
6247,136,9,68,0,2021-10-15
6248,136,8,68,0,2021-10-18
6249,136,10,68,0,2021-10-24
6250,136,14,68,0,2021-11-3
6251,136,8,68,0,2021-11-18
6252,136,23,68,0,2021-10-22
6253,136,7,68,0,2021-10-30
6254,136,5,68,0,2021-11-1
6255,136,17,68,0,2021-11-10
6256,136,3,68,0,2021-10-20
6257,136,20,68,0,2021-10-14
6258,136,11,68,0,2021-10-18
6259,136,3,68,0,2021-11-3
6260,136,13,68,0,2021-10-31
6261,136,11,68,0,2021-11-6
6262,136,5,68,0,2021-11-5
6263,136,8,68,0,2021-11-12
6264,136,26,68,0,2021-11-14
6265,136,24,68,0,2021-11-16
6266,136,16,68,0,2021-11-15
6267,136,28,68,0,2021-10-31
6268,136,4,68,0,2021-10-15
6269,136,3,68,0,2021-11-9
6270,136,19,68,0,2021-10-18
6271,136,11,68,0,2021-11-19
6272,136,16,68,0,2021-10-26
6273,136,19,68,0,2021-10-22
6274,136,13,68,0,2021-11-4
6275,136,24,68,0,2021-11-13
6276,136,26,68,0,2021-10-28
6277,136,15,68,0,2021-10-13
6278,137,10,69,0,2021-10-24
6279,137,13,69,0,2021-10-18
6280,137,3,69,0,2021-10-22
6281,137,29,69,0,2021-10-31
6282,137,24,69,0,2021-11-6
6283,137,5,69,0,2021-10-15
6284,137,2,69,0,2021-11-8
6285,137,8,69,0,2021-11-14
6286,137,7,69,0,2021-11-17
6287,137,19,69,0,2021-10-23
6288,137,4,69,0,2021-10-25
6289,137,25,69,0,2021-10-18
6290,137,12,69,0,2021-11-6
6291,137,23,69,0,2021-11-3
6292,137,10,69,0,2021-10-21
6293,137,23,69,0,2021-10-28
6294,137,28,69,0,2021-11-8
6295,137,13,69,0,2021-11-1
6296,137,20,69,0,2021-11-3
6297,137,19,69,0,2021-10-31
6298,137,3,69,0,2021-10-13
6299,137,15,69,0,2021-11-11
6300,137,3,69,0,2021-11-20
6301,137,20,69,0,2021-11-19
6302,137,13,69,0,2021-10-21
6303,137,20,69,0,2021-10-15
6304,137,21,69,0,2021-11-11
6305,137,29,69,0,2021-10-24
6306,137,2,69,0,2021-11-6
6307,137,27,69,0,2021-10-18
6308,137,4,69,0,2021-11-2
6309,137,15,69,0,2021-10-27
6310,137,5,69,0,2021-10-24
6311,137,7,69,0,2021-11-8
6312,137,15,69,0,2021-11-6
6313,137,29,69,0,2021-11-17
6314,137,19,69,0,2021-11-1
6315,137,1,69,0,2021-11-11
6316,137,22,69,0,2021-10-24
6317,137,20,69,0,2021-11-5
6318,137,23,69,0,2021-10-13
6319,137,8,69,0,2021-10-15
6320,137,22,69,0,2021-11-2
6321,137,28,69,0,2021-10-17
6322,137,3,69,0,2021-11-15
6323,137,2,69,0,2021-11-22
6324,137,11,69,0,2021-11-22
6325,137,22,69,0,2021-10-19
6326,137,4,69,0,2021-10-28
6327,137,29,69,0,2021-11-3
6328,137,18,69,0,2021-11-22
6329,137,23,69,0,2021-11-11
6330,137,10,69,0,2021-11-11
6331,137,28,69,0,2021-10-29
6332,137,26,69,0,2021-11-20
6333,137,10,69,0,2021-10-17
6334,137,7,69,0,2021-10-24
6335,137,18,69,0,2021-10-30
6336,137,29,69,0,2021-11-6
6337,137,5,69,0,2021-10-23
6338,137,15,69,0,2021-11-11
6339,137,24,69,0,2021-10-24
6340,138,16,69,0,2021-11-6
6341,138,24,69,0,2021-10-28
6342,138,22,69,0,2021-10-31
6343,138,3,69,0,2021-11-1
6344,138,19,69,0,2021-10-29
6345,138,27,69,0,2021-11-7
6346,138,25,69,0,2021-10-24
6347,138,4,69,0,2021-10-14
6348,138,2,69,0,2021-10-23
6349,138,27,69,0,2021-10-29
6350,138,27,69,0,2021-10-29
6351,138,23,69,0,2021-11-22
6352,138,23,69,0,2021-11-4
6353,138,26,69,0,2021-11-12
6354,138,13,69,0,2021-11-3
6355,138,2,69,0,2021-10-29
6356,138,7,69,0,2021-11-7
6357,138,9,69,0,2021-11-11
6358,138,8,69,0,2021-10-23
6359,138,14,69,0,2021-11-16
6360,138,14,69,0,2021-11-13
6361,138,13,69,0,2021-10-28
6362,138,6,69,0,2021-10-22
6363,138,12,69,0,2021-11-17
6364,138,26,69,0,2021-11-14
6365,138,17,69,0,2021-10-30
6366,138,13,69,0,2021-11-18
6367,138,13,69,0,2021-10-15
6368,138,26,69,0,2021-11-18
6369,138,17,69,0,2021-11-4
6370,138,9,69,0,2021-10-15
6371,138,16,69,0,2021-11-20
6372,138,24,69,0,2021-11-19
6373,138,28,69,0,2021-11-1
6374,138,6,69,0,2021-10-22
6375,138,2,69,0,2021-10-13
6376,138,5,69,0,2021-11-3
6377,138,22,69,0,2021-10-19
6378,138,29,69,0,2021-11-1
6379,138,2,69,0,2021-10-21
6380,138,6,69,0,2021-11-18
6381,138,18,69,0,2021-10-25
6382,138,2,69,0,2021-11-19
6383,138,13,69,0,2021-11-1
6384,138,24,69,0,2021-10-28
6385,138,15,69,0,2021-10-31
6386,138,29,69,0,2021-10-18
6387,138,1,69,0,2021-11-2
6388,138,24,69,0,2021-10-22
6389,138,12,69,0,2021-10-28
6390,138,28,69,0,2021-10-29
6391,138,20,69,0,2021-10-25
6392,138,19,69,0,2021-11-15
6393,138,19,69,0,2021-10-22
6394,138,25,69,0,2021-11-4
6395,138,15,69,0,2021-11-21
6396,138,13,69,0,2021-10-14
6397,138,16,69,0,2021-10-18
6398,138,6,69,0,2021-11-8
6399,138,14,69,0,2021-11-16
6400,138,21,69,0,2021-10-27
6401,138,1,69,0,2021-11-13
6402,138,10,69,0,2021-11-16
6403,138,15,69,0,2021-10-18
6404,138,27,69,0,2021-11-18
6405,138,14,69,0,2021-10-17
6406,138,5,69,0,2021-11-7
6407,138,18,69,0,2021-11-10
6408,138,2,69,0,2021-11-20
6409,138,21,69,0,2021-11-17
6410,138,21,69,0,2021-11-11
6411,138,27,69,0,2021-11-16
6412,139,8,70,0,2021-11-20
6413,139,7,70,0,2021-10-14
6414,139,7,70,0,2021-10-19
6415,139,24,70,0,2021-11-9
6416,139,4,70,0,2021-11-15
6417,139,9,70,0,2021-10-22
6418,139,6,70,0,2021-10-23
6419,139,10,70,0,2021-11-15
6420,139,17,70,0,2021-11-17
6421,139,13,70,0,2021-10-16
6422,139,16,70,0,2021-10-29
6423,139,26,70,0,2021-11-20
6424,139,22,70,0,2021-11-12
6425,139,25,70,0,2021-10-25
6426,139,8,70,0,2021-11-22
6427,139,19,70,0,2021-10-29
6428,139,18,70,0,2021-11-22
6429,139,13,70,0,2021-10-23
6430,139,15,70,0,2021-10-21
6431,139,26,70,0,2021-10-15
6432,139,28,70,0,2021-10-21
6433,139,24,70,0,2021-11-3
6434,139,23,70,0,2021-11-19
6435,139,9,70,0,2021-11-18
6436,139,26,70,0,2021-11-5
6437,139,15,70,0,2021-11-17
6438,139,29,70,0,2021-10-15
6439,139,20,70,0,2021-10-29
6440,139,24,70,0,2021-11-8
6441,139,9,70,0,2021-10-17
6442,139,18,70,0,2021-10-29
6443,139,10,70,0,2021-11-17
6444,139,5,70,0,2021-10-21
6445,139,5,70,0,2021-11-9
6446,139,7,70,0,2021-11-14
6447,139,18,70,0,2021-11-14
6448,139,6,70,0,2021-10-17
6449,139,10,70,0,2021-11-20
6450,139,16,70,0,2021-10-31
6451,139,7,70,0,2021-10-21
6452,139,8,70,0,2021-10-15
6453,139,13,70,0,2021-10-26
6454,139,11,70,0,2021-11-14
6455,139,17,70,0,2021-11-2
6456,139,18,70,0,2021-10-27
6457,139,28,70,0,2021-11-17
6458,139,6,70,0,2021-11-18
6459,139,22,70,0,2021-11-21
6460,139,4,70,0,2021-11-9
6461,139,23,70,0,2021-11-20
6462,139,8,70,0,2021-11-3
6463,139,18,70,0,2021-11-16
6464,139,8,70,0,2021-11-5
6465,139,19,70,0,2021-10-24
6466,139,12,70,0,2021-10-29
6467,139,6,70,0,2021-11-22
6468,139,11,70,0,2021-10-24
6469,139,18,70,0,2021-10-14
6470,140,27,70,0,2021-10-19
6471,140,20,70,0,2021-10-31
6472,140,17,70,0,2021-10-22
6473,140,6,70,0,2021-11-17
6474,140,22,70,0,2021-11-17
6475,140,9,70,0,2021-10-25
6476,140,18,70,0,2021-11-15
6477,140,25,70,0,2021-11-1
6478,140,9,70,0,2021-10-26
6479,140,4,70,0,2021-11-18
6480,140,7,70,0,2021-10-19
6481,140,13,70,0,2021-11-8
6482,140,14,70,0,2021-11-3
6483,140,9,70,0,2021-11-18
6484,140,25,70,0,2021-10-16
6485,140,5,70,0,2021-11-13
6486,140,3,70,0,2021-11-23
6487,140,11,70,0,2021-11-22
